CellLine_ID,ABCB1,ABCG2,ABCC1,ABCC2,ABCC3,ABCC4
ACH-000396,3.920518006,3.036859975,5.228088274,0.53190482,4.408161231,4.113787036
ACH-000579,0.228120659,1.447720264,3.899377308,4.355764575,-0.071258547,3.571378613
ACH-000974,1.734526249,0.037356376,4.928878586,2.149737811,5.033467935,5.028722873
ACH-000529,1.282213817,0.760231685,5.010238802,1.069554611,2.338731409,3.513881555
ACH-000270,0.065106054,0.620042457,4.792272711,0.604335003,7.510804734,0.77100607
ACH-000081,3.35214931,0.255789326,6.575548158,0.237102867,0.536628599,1.906270653
ACH-000998,7.732980025,0.752361356,4.60219202,0.619912295,3.281269213,3.634429288
ACH-000036,0.456865277,0.310888541,5.79789893,3.832913429,4.825984237,3.965263278
ACH-000777,0.024622685,3.186892253,5.281071489,4.742342743,4.565033171,1.603058965
ACH-000105,0.078343864,-0.043715148,5.753726144,0.53190482,0.091066723,-0.008652751
ACH-000908,0.038247949,-0.043715148,6.116803111,0.307361846,6.732628414,0.155731275
ACH-000332,0.228120659,3.470198851,5.976236602,1.605327364,5.648990066,1.839943518
ACH-000661,1.991163517,2.332103457,3.721958176,0.860278721,0.606325759,2.747720607
ACH-000958,0.436624656,1.924531036,5.224278535,0.392596867,5.185694019,3.571378613
ACH-000525,0.01086318,-0.043715148,5.014250032,0.152018273,0.520653942,3.413566615
ACH-000803,5.373702731,-0.016168189,1.684684723,0.317104667,1.824292866,3.982725434
ACH-000331,1.104443015,1.832492847,5.766689058,1.330303327,5.254247998,3.51866107
ACH-000254,0.14271371,0.704190355,3.681527837,0.317104667,2.829427545,2.320569643
ACH-000710,-0.003033238,-0.043715148,2.698447695,0.612146291,5.692047653,2.306947268
ACH-000489,4.93325999,1.868609229,4.687854696,3.792921443,6.17151069,2.847432854
ACH-000563,0.192155278,1.062684033,4.959143726,1.66697219,4.890471955,1.891789683
ACH-000363,4.361894312,0.037356376,2.532241698,0.317104667,-0.059013712,2.653697303
ACH-000486,0.871138882,2.534675978,4.379206977,1.51316734,2.868536485,1.497325305
ACH-000357,0.155239161,-0.043715148,5.397991782,1.401293819,-0.083612228,0.397613173
ACH-000815,2.357318146,3.402453977,5.489262847,1.316563391,0.012272676,3.440243771
ACH-000054,0.038247949,0.991290617,4.54639103,0.612146291,1.967572928,3.185032207
ACH-000475,3.99744335,2.080064812,5.084243671,8.13241146,6.187805651,2.605427028
ACH-001715,1.013681395,1.377421646,4.438258289,2.01398548,3.59658883,4.350801878
ACH-001627,-0.000908008,3.057169215,5.007307986,1.131955234,6.29031956,2.272823836
ACH-001638,2.401060086,0.884039094,3.958262702,0.771165211,0.655568634,3.265279887
ACH-002041,0.713137707,1.601972553,5.526875554,0.688457399,5.195253815,4.204127529
ACH-002401,0.058677452,0.457234143,5.734754086,1.539913435,5.826189443,3.30220793
ACH-001533,0.521085315,0.115725639,5.215564947,0.736226037,0.376200292,0.202507481
ACH-002669,0.325896615,0.2830159,4.014235843,0.794053115,5.443288747,3.108960278
ACH-001680,0.362214706,0.085941258,4.001513023,0.688457399,0.508248968,1.566926417
ACH-001704,1.932417511,2.53346815,5.088459378,3.818961895,3.281593193,2.2126718
ACH-003191,-0.000908008,1.285441597,3.286011828,0.426334269,2.457668446,2.694373075
ACH-001558,3.905171957,3.859311054,4.253628769,0.827799741,3.977714161,3.876929278
ACH-001793,2.913579429,4.559786931,5.286798534,0.397674371,3.198874687,3.777293811
ACH-003145,3.873483415,1.20186109,6.150988652,0.601378134,0.693404721,4.431043384
ACH-003468,0.350204885,0.309174161,4.542469299,0.562602166,1.767910042,2.499183806
ACH-003183,0.043998744,4.7046749,4.576998621,1.380681818,1.359702513,3.673801108
ACH-001450,-0.000908008,0.085941258,5.5129549,0.509439406,0.376200292,3.265279887
ACH-002678,1.329134276,0.592016393,4.634796906,0.688457399,0.376200292,0.188377573
ACH-002794,0.043998744,0.085941258,5.336831539,1.775247779,0.616774571,0.202507481
ACH-002026,0.043998744,0.100907174,4.808661135,0.771165211,5.510278493,5.601245585
ACH-001338,1.415267796,0.085941258,5.296261136,0.440479443,0.406543534,5.235098418
ACH-001163,-0.000908008,0.085941258,4.656468164,7.272204351,7.33716447,3.422197476
ACH-001443,0.014208878,1.351710557,4.663842072,0.860869131,1.383707448,3.389788425
ACH-001485,2.648589517,0.085941258,4.753871102,0.262153992,0.576972757,3.660317636
ACH-002433,0.211423153,0.695785956,4.734916657,0.495876345,2.304519502,2.135514627
ACH-002017,3.441557447,1.825962407,4.694270938,4.772196822,0.376200292,3.143050149
ACH-001687,3.958804278,0.613350965,5.913321132,1.638115409,7.451208061,2.985730415
ACH-003308,0.211423153,1.546053024,4.772576358,0.440479443,3.426379969,3.345905041
ACH-002459,0.67467402,5.083209896,4.820688476,3.251018238,7.239359952,3.110775031
ACH-001630,0.276081186,0.309174161,5.225962134,0.626730983,4.74429128,0.864651094
ACH-003154,0.237617499,0.613350965,6.174769027,0.626730983,6.452568859,3.746334821
ACH-002780,0.014208878,0.085941258,4.389643991,0.771165211,0.376200292,3.04013
ACH-003150,2.79531844,4.341064055,4.720854471,3.16163638,3.44303539,3.121615114
ACH-001412,0.073215691,2.933299191,5.167109891,1.340388793,5.281846551,1.743714051
ACH-000517,0.250547233,0.884039094,4.549007699,0.688457399,6.507910508,3.660317636
ACH-001530,0.211423153,5.577148531,4.185100629,1.113334667,1.351616565,1.383440064
ACH-001392,-0.000908008,0.085941258,2.848232831,1.323991616,0.549851985,0.89950055
ACH-002010,0.198154645,0.085941258,4.24647438,6.304168833,0.391447022,3.500124681
ACH-001356,1.568741474,1.135979226,5.120346142,0.323765005,4.110553292,3.507001421
ACH-000337,-0.000908008,2.500607493,4.296681435,0.935544162,5.682855276,5.118281868
ACH-000328,0.143890503,1.12093848,5.264617395,0.976743874,6.670193003,3.94505492
ACH-002926,0.029176826,3.562648209,4.11507214,5.405085767,0.376200292,4.024429543
ACH-002034,-0.000908008,0.085941258,5.790352363,0.262153992,0.813175325,3.128796136
ACH-003120,-0.000908008,0.229293686,5.18158814,0.338814448,2.639457916,1.281965186
ACH-001400,0.029176826,0.085941258,3.459843918,0.412066625,2.604068729,0.423415369
ACH-001516,0.184769233,1.612911235,3.246734338,0.323765005,0.376200292,3.479292365
ACH-002936,0.362214706,0.085941258,4.153870072,0.368507191,0.590355233,2.969797075
ACH-002497,0.014208878,3.888399382,6.533732272,5.66168083,6.304142836,4.358355322
ACH-001500,0.073215691,0.802227032,4.952700738,0.454504231,3.029587787,3.987743836
ACH-002538,0.325896615,0.3601642,5.956825979,0.454504231,5.403486934,2.622046157
ACH-001332,0.143890503,2.101761108,4.219320388,1.315731435,3.171927357,1.975447638
ACH-002014,0.014208878,0.085941258,4.222059227,6.714114449,0.376200292,3.696793376
ACH-002399,0.171264837,0.256394637,5.095881544,4.11214257,4.234025455,1.724588589
ACH-001194,4.022480939,1.687332313,5.355457891,7.745384191,8.146472452,5.168554165
ACH-001350,0.594695846,4.982265882,3.93501882,0.262153992,2.639457916,2.023051338
ACH-001698,0.116013859,0.309174161,3.832063305,0.893287933,1.611950083,1.561537249
ACH-002461,0.778191323,6.224154678,4.892501706,6.458784984,2.854525201,3.4848776
ACH-001190,0.900494588,1.867938957,3.694893059,3.959626615,1.391626244,3.139500037
ACH-001183,0.184769233,2.338106395,4.399339606,0.468410665,5.735234044,3.35203915
ACH-001960,4.226421237,0.457234143,4.784297081,1.159497423,4.111892116,2.859467124
ACH-001984,0.694027587,0.735368821,4.820688476,6.572405455,0.642746102,4.789113361
ACH-002643,-0.000908008,1.278651237,5.025054395,0.323765005,0.376200292,0.188377573
ACH-003181,0.301193071,0.269764166,4.875893768,3.278927957,2.717878864,3.468055558
ACH-001519,-0.000908008,0.085941258,4.559838702,0.536235161,0.376200292,1.883800094
ACH-001526,0.83181693,0.884039094,3.832063305,0.262153992,0.730329006,0.202507481
ACH-003157,3.540689686,0.953203559,6.977661191,2.283426269,2.763719828,3.446743841
ACH-002846,1.606123469,0.783426011,3.341274153,5.403700393,0.376200292,2.050100614
ACH-001111,0.397684827,0.927638149,3.534227226,1.427767954,0.450960663,1.831199855
ACH-001609,0.250547233,1.499770539,4.308746658,0.925081253,2.023408938,2.8065401
ACH-000975,0.029176826,0.130399532,5.635621426,1.638115409,3.746372904,4.745051179
ACH-001098,-0.000908008,4.011648281,5.305661221,0.626730983,7.850590565,2.993630542
ACH-001543,0.029176826,1.113361325,4.795922041,1.561454953,3.162009629,2.453829242
ACH-001608,-0.000908008,0.159324694,4.885080731,1.518086591,5.200523927,2.642369138
ACH-001693,0.029176826,0.58123454,4.868964407,0.945941059,5.078752387,3.325784189
ACH-002921,4.694419518,0.085941258,5.073497873,0.914551488,5.920702808,0.188377573
ACH-001119,0.101881343,2.608398614,4.795922041,1.213238141,0.376200292,4.357601783
ACH-002404,3.098209963,2.729868709,3.259349724,0.397674371,1.096379173,1.700313741
ACH-001557,3.023295819,3.948405123,6.256968671,0.651699682,6.489873487,4.509703521
ACH-002050,1.133486061,0.537317198,6.578994967,0.588553925,4.532835386,5.126638974
ACH-001814,0.900494588,2.081944456,3.800524524,0.562602166,4.023758074,4.438894867
ACH-001345,2.483200872,0.085941258,5.10277414,3.581471366,4.243879403,1.942801509
ACH-002927,0.950039233,0.503516628,4.337628893,6.567624964,0.406543534,2.476687588
ACH-001494,0.66490399,3.969024729,4.667181257,0.782648899,7.646249194,1.614530117
ACH-001791,0.276081186,0.100907174,4.065037942,0.849919572,2.172775511,1.143988381
ACH-003143,3.219661627,1.877110096,5.029715157,0.426334269,5.749088421,4.221654008
ACH-001850,0.014208878,0.953203559,4.466956215,0.353727696,1.711268879,3.614000943
ACH-001347,-0.000908008,0.892860597,4.68968223,0.712514799,2.465526329,1.710073532
ACH-001673,0.014208878,3.346612785,6.678458609,8.753006231,8.258267443,3.36877259
ACH-001547,0.840573349,4.616323106,6.035710118,1.603711181,4.969573408,3.070304715
ACH-001563,0.732010428,0.085941258,5.260666927,0.368507191,0.590355233,3.694390593
ACH-003012,0.043998744,4.459743823,7.472653006,10.11155411,9.707073738,4.403581117
ACH-001997,2.359868724,0.322084645,4.508573343,0.827799741,4.341388836,5.156581425
ACH-002046,0.198154645,0.655133154,4.877620848,0.903954007,1.980990073,3.00539893
ACH-002485,-0.000908008,0.100907174,5.647727794,1.768970047,0.376200292,2.659916243
ACH-003071,0.014208878,0.085941258,3.55186579,0.338814448,0.730329006,1.38954779
ACH-001503,-0.000908008,0.085941258,5.285503289,0.747954931,0.376200292,3.377817487
ACH-001419,0.058677452,1.06707884,4.428036229,4.632226462,7.812442413,1.186807024
ACH-001653,0.397684827,1.035413205,3.79314598,0.353727696,5.930127232,2.317908387
ACH-002677,2.055002886,0.085941258,4.592548787,0.454504231,0.376200292,3.212249909
ACH-001751,0.014208878,0.115725639,3.400981906,0.860869131,0.376200292,3.139500037
ACH-002283,5.820971101,0.215557864,5.485449048,0.794053115,0.563472374,4.218332266
ACH-001691,-0.000908008,2.17101405,5.603861361,0.816627477,6.46616097,3.453883344
ACH-001858,0.143890503,1.991509117,6.478603345,6.843439837,6.681742304,3.345905041
ACH-003141,3.076321465,2.962461637,5.081496916,0.827799741,3.876581448,4.167550547
ACH-001685,0.47736332,3.612494984,5.661059594,0.827799741,0.376200292,3.755578428
ACH-001994,2.105198172,0.58123454,5.764368139,0.96654011,9.075122043,5.542268905
ACH-002796,-0.000908008,0.100907174,4.628641918,0.454504231,0.616774571,0.447282218
ACH-001807,0.211423153,0.503516628,4.662504201,0.651699682,1.285345322,2.572580409
ACH-001209,0.420879697,2.37795143,5.239856591,0.639262622,0.376200292,2.897906754
ACH-002801,3.781825075,2.008361529,6.128715817,1.711367585,5.384941671,2.642369138
ACH-000299,0.466233347,0.130399532,6.694433801,0.308576855,0.465484788,3.589616396
ACH-002067,2.391653031,2.735046208,4.167203211,0.482200726,0.858579644,3.275006254
ACH-001481,4.603309312,0.229293686,5.057363599,0.771165211,2.054469806,3.470873107
ACH-001415,0.087616126,4.672237235,5.294116064,0.996963792,6.265906664,1.358743023
ACH-001147,2.225632721,1.753288267,4.579838594,1.340388793,0.376200292,2.887333033
ACH-001971,0.840573349,1.899796229,4.660495032,5.025205223,0.391447022,4.327127565
ACH-003148,1.140669216,0.725570336,6.112383402,0.549471398,5.842712525,3.888512943
ACH-001566,0.374130332,1.074892167,4.877045387,5.271740055,0.391447022,2.007360084
ACH-002790,0.073215691,0.70577976,4.506334434,0.181752552,1.685406937,2.763194025
ACH-001537,1.616637245,0.229293686,4.768854928,1.488527007,0.847354073,3.388297564
ACH-001184,2.09376097,0.144931646,4.012123258,0.935544162,0.813175325,2.593618483
ACH-001398,4.719769227,0.745103885,4.958691593,4.943888027,5.759169271,4.292832847
ACH-002290,-0.000908008,0.100907174,4.280141821,0.536235161,0.376200292,3.08145695
ACH-001667,2.465327319,0.229293686,4.640925384,3.675081124,0.376200292,1.917814752
ACH-001949,1.508074324,1.802125742,4.88450828,6.077401935,1.293787677,3.490440953
ACH-001699,0.116013859,0.2830159,4.211072099,0.871746416,4.015229571,1.092344724
ACH-003103,-0.000908008,0.173581314,3.894266841,0.246384469,0.376200292,3.635469336
ACH-002659,0.073215691,1.493883791,3.923815408,0.996963792,5.907078749,2.824402526
ACH-002792,3.713547857,0.215557864,4.098257178,2.441324877,0.376200292,3.258758433
ACH-001852,-0.000908008,2.898932226,5.11305083,0.482200726,5.677565731,2.935333215
ACH-001719,4.301618979,0.655133154,5.095881544,0.782648899,4.383434111,3.567437949
ACH-001980,3.832615466,0.634387141,3.968109288,5.04858012,0.376200292,3.877986252
ACH-000093,-0.000908008,0.884039094,3.804199496,0.495876345,7.972843839,1.762585346
ACH-001670,-0.000908008,0.159324694,4.573440665,0.549471398,0.494126438,2.548533933
ACH-001328,-0.000908008,2.269258583,5.405953822,0.6762957,3.934757045,0.482346816
ACH-001695,0.101881343,0.764386996,5.452415981,1.671816024,4.09710032,1.550697165
ACH-002994,1.799065777,0.085941258,6.362099636,0.277774039,0.406543534,6.512094861
ACH-001188,6.09268517,0.085941258,5.064949326,0.338814448,0.668284754,3.505628735
ACH-002647,0.849279587,3.358611065,5.619317679,0.293247417,5.443288747,2.295545026
ACH-002038,0.350204885,0.421563014,5.842984046,3.780444888,7.42386831,0.635422697
ACH-001981,1.104408915,1.396420578,4.44607174,4.731022847,0.642746102,4.305399691
ACH-001059,-0.000908008,0.215557864,6.116965776,0.440479443,0.522242523,3.645460893
ACH-003471,0.420879697,0.3601642,6.004783503,0.700529999,6.566994486,2.292321315
ACH-001835,4.307869145,0.269764166,4.813484279,5.98896936,8.020246034,4.111303826
ACH-002002,3.219661627,2.810643128,4.744425442,3.570968445,4.4957871,3.836169928
ACH-002011,0.47736332,0.256394637,4.250056071,4.988172145,0.391447022,2.804291416
ACH-001354,0.499381596,0.085941258,5.109144647,0.468410665,0.421492762,4.281744884
ACH-002653,0.073215691,0.715707599,5.501867889,1.026835957,0.376200292,2.642369138
ACH-001277,1.052145082,0.115725639,4.463881495,0.651699682,0.376200292,3.755578428
ACH-003470,-0.000908008,0.115725639,3.788205607,0.383155311,4.657750038,1.545245934
ACH-001054,0.250547233,0.085941258,5.041044269,0.601378134,0.376200292,5.483126656
ACH-003100,-0.000908008,0.085941258,4.275757146,0.246384469,0.376200292,3.279844569
ACH-002170,-0.000908008,0.130399532,3.751865496,3.58982577,5.911633575,0.941893074
ACH-001064,0.66490399,0.085941258,5.58088398,1.62443979,0.391447022,3.388297564
ACH-001541,1.251207735,0.085941258,4.881068731,1.256720944,0.376200292,3.172873048
ACH-002446,2.944495151,2.854242184,5.397195492,0.214385354,6.36746158,2.997564184
ACH-002800,6.709965573,1.158262035,4.404162749,0.805378951,2.417762971,3.652908693
ACH-001676,0.130016119,0.685725302,6.410322133,0.214385354,0.956072259,3.469465031
ACH-002013,1.133486061,0.256394637,4.439041567,5.898602824,0.376200292,3.797564411
ACH-001278,0.237617499,0.100907174,4.88450828,0.214385354,0.603621841,4.55764205
ACH-002689,3.696321289,1.645257902,3.462957324,0.353727696,0.789958462,3.568752196
ACH-002834,2.023268376,0.970008897,4.473850137,1.503373077,3.778314148,2.889454085
ACH-003108,1.029183922,0.269764166,3.364792473,1.239465261,0.376200292,3.066567754
ACH-003119,-0.000908008,0.085941258,2.437313518,0.262153992,0.494126438,0.933515208
ACH-001993,0.171264837,0.695785956,4.402556851,0.700529999,0.376200292,2.878817002
ACH-000206,0.029176826,0.385025296,5.082991743,0.575629132,0.536109438,4.859112511
ACH-001440,0.313595054,4.709550308,4.20646897,3.321152339,1.293787677,2.406978178
ACH-003106,0.263367853,0.385025296,3.498280236,0.198149729,0.376200292,2.961762858
ACH-003455,2.015230079,1.487973913,3.952762788,1.094501289,0.945541058,3.462403634
ACH-001057,0.087616126,2.993247608,5.142487995,0.782648899,0.406543534,2.490789432
ACH-003156,0.058677452,1.396420578,5.835373767,1.131955234,3.181781305,3.967056043
ACH-001422,0.211423153,1.452018525,4.577709146,0.805378951,4.643627508,0.991148095
ACH-002937,3.963282496,0.100907174,5.118890069,0.308576855,5.930127232,3.284666455
ACH-002925,0.313595054,0.085941258,4.894777318,6.389778186,0.376200292,3.020939923
ACH-001374,0.116013859,4.064885361,4.443732207,0.688457399,0.997487852,3.229035495
ACH-002648,0.276081186,1.312300562,3.890817565,0.903954007,6.10628623,1.975447638
ACH-001988,4.545747172,2.204480347,4.741895973,6.848061478,0.376200292,4.822644118
ACH-001061,4.32910515,1.908775731,4.454617267,0.66404358,6.087970405,4.539854209
ACH-001430,-0.000908008,0.115725639,5.565002091,0.338814448,0.376200292,4.135305142
ACH-001737,0.184769233,1.445941498,6.563245902,0.882552373,0.376200292,3.248919751
ACH-002662,4.928906605,0.201695443,4.298411315,0.412066625,6.663879505,1.241961299
ACH-001028,-0.000908008,0.100907174,3.250350162,0.308576855,0.945541058,2.135514627
ACH-001416,-0.000908008,2.693118418,4.625210939,0.246384469,5.713744348,1.822240557
ACH-002438,-0.000908008,0.526134529,5.280310488,0.935544162,3.186684617,4.129121425
ACH-001100,4.490665496,0.570374839,3.415525399,0.626730983,0.450960663,1.122084953
ACH-003459,1.013681395,2.482376214,4.374156187,0.338814448,3.786610235,2.415881305
ACH-003099,-0.000908008,2.0578146,4.696886428,0.601378134,3.139457214,3.411965514
ACH-001854,0.237617499,1.312300562,5.311186766,0.827799741,2.186941563,3.178071506
ACH-001414,0.184769233,0.372646114,4.464650799,0.860869131,4.324009251,3.348975408
ACH-001532,0.883614031,0.100907174,5.316268293,5.667005238,0.376200292,3.150123857
ACH-001559,0.350204885,0.745103885,4.541012232,0.440479443,4.010947453,3.268529417
ACH-001750,-0.000908008,0.526134529,4.322411358,1.085003265,1.391626244,3.575305249
ACH-001982,0.703612695,0.792855898,4.065037942,5.003262121,0.376200292,3.544907613
ACH-001578,0.263367853,0.665399829,4.901582397,1.168576799,0.406543534,4.445995102
ACH-002018,0.908865047,0.085941258,3.722369173,6.212595129,0.376200292,2.916743281
ACH-001492,1.945130844,3.602366582,4.576998621,0.771165211,0.376200292,2.050100614
ACH-002681,0.237617499,0.433547636,4.308746658,0.246384469,5.981542884,3.132373075
ACH-003136,0.584395912,3.07376593,5.860680754,0.925081253,3.527624426,3.921683363
ACH-001651,0.043998744,0.242905201,5.165230952,0.925081253,4.042075246,1.900909265
ACH-001409,0.750651575,1.25809426,5.489197275,1.113334667,5.06372637,3.55952682
ACH-001096,-0.000908008,0.492078838,4.059936373,0.903954007,2.488861048,3.144821882
ACH-003456,-0.000908008,0.492078838,5.537046424,0.759600934,5.310268756,2.949625655
ACH-003133,0.615088561,2.21181725,5.722098223,1.186586843,5.377343072,3.426560134
ACH-001493,2.812105732,0.820795936,3.997246675,0.454504231,0.376200292,2.057735278
ACH-002716,0.014208878,0.537317198,5.519199403,0.412066625,0.376200292,3.851322981
ACH-001396,-0.000908008,0.115725639,3.849945727,4.272511849,7.334879671,0.188377573
ACH-001192,0.014208878,0.130399532,5.212840096,0.614103314,0.869723575,4.882741077
ACH-002467,-0.000908008,1.298931033,5.748546735,0.601378134,1.85205656,4.005239467
ACH-002044,0.043998744,0.144931646,5.794888958,6.283171015,0.778216767,3.268529417
ACH-003149,-0.000908008,0.910349889,5.517732572,0.700529999,3.346902456,4.037709945
ACH-001441,0.043998744,0.085941258,4.285385658,4.303875444,0.376200292,2.485165488
ACH-003437,0.796277661,1.601972553,4.367584231,0.293247417,6.280925972,3.139500037
ACH-001745,0.029176826,0.115725639,4.133633127,0.323765005,2.079881394,3.242322554
ACH-001796,2.023268376,1.439839818,4.032067291,0.736226037,4.864348216,1.951033671
ACH-001857,0.143890503,0.322084645,4.279265967,7.238411589,5.977191488,3.832901701
ACH-002405,0.510272212,0.309174161,4.989869232,0.482200726,1.34348772,2.317908387
ACH-001367,5.150527865,0.085941258,5.698060721,0.575629132,0.869723575,3.43235624
ACH-001561,0.655070723,0.866239335,6.570967227,0.688457399,5.598488079,5.711161437
ACH-001442,0.043998744,1.723206022,4.773814675,1.230769185,3.545158697,2.548533933
ACH-001648,0.101881343,1.312300562,4.988805436,1.282270334,4.437397215,2.529545477
ACH-002501,0.014208878,0.559436157,5.609376197,0.651699682,0.421492762,3.761325275
ACH-001598,7.78810951,0.2830159,5.210110017,0.771165211,1.570347066,1.207741714
ACH-001549,-0.000908008,1.312300562,3.74805265,0.23046258,0.376200292,3.705171241
ACH-001999,0.058677452,0.754776343,4.973828182,0.440479443,6.436508568,2.142704739
ACH-001705,-0.000908008,3.213550446,6.036474736,5.73186431,6.825144549,1.308021771
ACH-001647,0.043998744,0.115725639,4.196289358,1.743617198,0.479872534,2.835453508
ACH-000468,0.014208878,2.065900975,3.784489037,0.575629132,6.729514617,3.92475373
ACH-001548,1.450737916,0.229293686,4.984008491,1.99764251,0.421492762,3.40165929
ACH-002928,0.22457678,2.868498803,3.700167675,1.307429641,1.251102921,4.330972799
ACH-002042,0.058677452,2.174769513,4.775051915,0.614103314,0.987238424,2.953682927
ACH-002458,0.83181693,2.8081835,3.951660249,2.46623068,5.004347988,2.73748059
ACH-002664,1.082229916,1.768106732,4.982940303,0.353727696,5.656711414,4.682292787
ACH-002033,-0.000908008,0.33488525,6.30545198,0.246384469,2.287007498,4.155435534
ACH-002510,0.385953228,0.347577833,3.546010531,3.737200238,0.376200292,3.155406111
ACH-002019,0.184769233,0.927638149,5.886678298,0.736226037,6.865162447,1.395629358
ACH-001032,-0.000908008,0.100907174,4.760133551,0.383155311,0.465484788,2.072882559
ACH-001497,0.014208878,2.724673325,6.01981532,2.403245843,7.115596024,2.537714497
ACH-002214,3.654436672,0.085941258,5.480561545,0.338814448,0.376200292,2.861630177
ACH-001399,2.819243886,0.173581314,5.036935022,0.277774039,4.313486087,3.088843412
ACH-001692,-0.000908008,1.505634336,5.387579059,1.150367745,2.773366977,1.888096751
ACH-001521,0.058677452,3.207899611,5.394397406,2.183810463,5.487545504,3.73469505
ACH-001016,0.933703221,0.927638149,5.130497143,1.678474225,5.245241659,3.916551287
ACH-003155,0.029176826,0.892860597,5.879583309,1.159497423,6.965024314,3.886413838
ACH-002029,-0.000908008,0.735368821,4.453842519,0.549471398,3.293053858,3.740526862
ACH-001520,1.722849949,0.085941258,4.236577985,0.914551488,1.293787677,2.499183806
ACH-001813,1.444883441,1.011218655,6.319095765,0.308576855,4.263399204,4.207482626
ACH-002066,1.24452977,1.082665115,4.895345652,1.046454077,1.48359086,2.124660734
ACH-001985,0.058677452,1.707936225,3.854676657,1.103944883,4.646462446,3.724137053
ACH-000979,0.171264837,1.763183448,4.559838702,2.898581443,5.099965697,2.969797075
ACH-001495,2.541304874,0.548417338,4.933469354,0.700529999,3.381778127,3.50974282
ACH-001989,0.531821999,0.820795936,4.595357921,0.771165211,0.629815362,2.113723242
ACH-003111,0.043998744,0.130399532,4.729819201,0.181752552,3.523700522,5.112535378
ACH-001617,0.157639325,0.085941258,4.856756223,1.290699522,0.376200292,1.114708085
ACH-002665,-0.000908008,0.385025296,5.022978034,0.700529999,6.235084304,2.57786922
ACH-001454,0.22457678,1.14344357,4.346013278,1.085003265,5.368528376,2.106384497
ACH-002035,0.22457678,1.051329355,5.037449327,0.412066625,1.717666732,4.421708042
ACH-001540,-0.000908008,0.144931646,4.100245754,3.863671709,0.576972757,2.765508685
ACH-003458,0.796277661,3.707490545,3.693571344,1.561454953,1.293787677,2.835453508
ACH-001031,0.362214706,0.130399532,3.985447824,0.700529999,0.376200292,3.092522285
ACH-001036,3.748713877,0.187704066,5.370592305,0.383155311,0.391447022,6.648791438
ACH-002528,5.470483414,0.229293686,6.152868211,1.70484123,5.356696011,4.612858676
ACH-001394,0.130016119,0.3601642,4.47461407,0.495876345,6.650663509,1.6756167
ACH-002539,5.86795981,0.3601642,5.612468925,3.929389021,6.115724633,3.172873048
ACH-002065,0.313595054,0.503516628,5.364884686,0.440479443,0.956072259,3.905195003
ACH-001421,0.849279587,0.296151897,4.22023392,0.782648899,0.576972757,4.656880157
ACH-003161,0.198154645,2.81309874,5.511481614,0.935544162,4.134474945,3.95609809
ACH-002705,0.420879697,1.452018525,6.127760259,1.884339983,7.708032135,3.330452831
ACH-002922,5.589629805,1.230240462,3.8163813,1.273797808,4.04067398,3.165912033
ACH-001360,0.211423153,1.612911235,4.680460177,4.793408243,4.188881264,0.399140521
ACH-001196,-0.000908008,0.309174161,4.863745149,0.6762957,1.13421526,2.591005706
ACH-003158,1.732588665,3.822141236,6.031880854,0.736226037,4.135793039,4.881178013
ACH-001569,0.130016119,1.585413904,4.002577614,3.416433362,1.69839247,3.215622937
ACH-001418,0.499381596,0.385025296,5.025054395,0.338814448,4.540948092,1.86211961
ACH-001279,0.157639325,0.100907174,5.29711826,0.454504231,0.522242523,3.650430431
ACH-002799,4.265401902,3.509549227,4.665846523,1.830696463,4.855313014,3.462403634
ACH-001393,0.014208878,0.085941258,4.607235251,2.879456633,4.069834767,0.284455835
ACH-001818,-0.000908008,0.201695443,6.512191718,1.830696463,4.006653334,2.859467124
ACH-001616,2.733802568,0.159324694,3.904564783,1.547125274,0.376200292,2.499183806
ACH-001060,1.067261968,2.344820969,4.673836208,0.383155311,0.376200292,3.935955283
ACH-002798,0.130016119,1.25117902,5.222805808,0.747954931,4.838747624,1.888096751
ACH-001740,0.982193543,0.085941258,4.729180732,1.094501289,0.376200292,3.579222615
ACH-001145,0.211423153,0.215557864,5.382342892,0.66404358,1.318839194,4.075903003
ACH-001611,0.014208878,1.782780625,5.696120063,0.903954007,2.393311117,3.660317636
ACH-001227,0.443725758,0.187704066,5.433467889,0.509439406,3.392515968,1.840102982
ACH-001977,0.184769233,0.58123454,6.357633636,8.3007897,4.462086032,3.190127744
ACH-000700,-0.000908008,3.052991262,6.192232873,3.995845713,4.621716955,3.394251636
ACH-001038,0.171264837,0.130399532,4.34517706,0.262153992,0.742441983,4.082322329
ACH-002688,1.154934433,0.445437517,3.858214561,1.936292179,4.861889349,3.786338708
ACH-002512,0.443725758,0.839138384,4.228429421,5.176709264,0.508248968,3.887463778
ACH-001953,2.474290381,0.085941258,4.108172382,6.187377089,0.376200292,2.955707224
ACH-002215,4.945980143,0.655133154,4.767612285,0.308576855,0.924258998,2.327385913
ACH-001683,0.014208878,0.100907174,3.425139124,1.953251876,4.882260344,0.202507481
ACH-001972,2.35343128,1.797312739,4.556237521,5.063129342,0.391447022,4.078657697
ACH-001649,-0.000908008,1.487973913,5.533422311,1.131955234,6.372366854,2.848602158
ACH-002544,1.005870404,4.100748288,4.126823007,0.614103314,1.086772347,2.398018879
ACH-001413,0.029176826,3.10641985,4.782452847,0.601378134,1.037813433,3.404611566
ACH-001664,0.014208878,0.559436157,5.091927874,0.860869131,2.988357936,2.412919793
