Drug,Pearson_Correlation,Label,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_thiophene,fr_unbrch_alkane,qed
TRIAPINE (BRD:BRD-K01669786-001-02-2),-0.1450317615041643,0,2.075583805,2.684528819,335.4097161,9.681798276,6.766777097,7.583273678,6.198377303,3.489102725,3.897351016,2.212122671,2.651949076,1.232814215,1.324101308,0.694857526,0.747562153,0.0,0.0,0.0,5.112436885,11.38131427,0.0,6.21460058,18.32957771,0.0,27.72905089,11.46733495,1.692307692,2.461538462,3.076923077,0.0,-1.69,13,186.179,828.1579383,9.39841733,4.363939888,3.037458349,80.83481766,5.591808862,5.591808862,0.102548658,0.102548658,-0.1691,56.1645,195.251,5,5,0,0,0,0,0,1,1,0,0,4,3,6,1,2,0,0,0,68,11.46733495,5.693927995,5.112436885,0.0,0.0,0.0,10.40976992,0.0,5.101407526,0.0,0.0,24.35060758,6.196843572,11.90198685,3.154932944,1,0.0,29.23229718,0.0,10.40976992,10.835075,0.0,5.733667477,24.0235057,0.0,10.15384615,16.89312635,5.687386275,0.0,12.21787344,16.31101599,0.0,0.0,5.693927995,23.43098523,0.0,0.0,89.32,0.0,4.545021049,3.976727135,3.820789399,14.27277762,0.0,3.474988557,3.076362906,0.0,0.0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.346185831
SOMANTADINE (BRD:BRD-K85764479-003-01-0),-0.1443803676678974,0,1.937788116,1.809511776,225.7182781,10.68179828,10.25914855,10.25914855,6.942001567,6.730676702,6.730676702,7.582913319,7.582913319,4.995678973,4.995678973,5.473018706,5.473018706,0.0,0.0,0.0,5.538925252,5.414990469,17.75371814,25.68328649,19.26246487,0.0,13.8474744,5.733667477,1.0,1.4,1.733333333,1.0,-0.04,15,182.161,2249.772003,10.13562967,2.999308147,1.838117931,93.80589575,6.256880669,6.256880669,0.047291667,0.047291667,3.3302,63.4884,207.361,2,1,4,0,4,0,0,0,0,0,4,1,1,1,0,2,4,0,4,86,5.733667477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96193437,5.538925252,0.0,2.026658444,4,0.0,0.0,0.0,0.0,28.90237609,64.33215101,0.0,0.0,0.0,48.6,5.733667477,0.0,0.0,0.0,5.538925252,0.0,23.16870861,58.79322576,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,6.963894558,3.204444444,0.0,10.40390873,4.427752268,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738218164
TECALCET (BRD:BRD-K41662846-003-01-5),-0.1442000101172584,0,2.526259258,1.78808909,570.6497139,15.0791395,12.60368553,13.35961448,10.2027086,7.311879466,7.689843939,5.147388986,5.554589113,3.62504744,3.993775164,2.327259718,2.557484212,0.0,0.0,0.0,0.0,6.041840829,30.1585448,11.12690298,7.109797541,30.33183534,30.43962701,16.33780284,1.142857143,1.952380952,2.714285714,0.333333333,-1.51,21,281.657,65341.6957,15.87090692,8.060326117,4.762980459,131.6448237,6.160689716,6.160689716,0.311430829,0.311430829,4.632,89.1847,303.833,1,2,0,0,0,0,2,0,2,1,0,2,1,3,0,7,0,0,0,112,10.05365156,5.749511833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.93277523,55.63614104,11.06447414,7.109797541,6.091651693,2,4.736862954,11.60093989,0.0,5.316788604,0.0,25.80722127,13.65455395,64.68047284,5.749511833,12.14285714,10.05365156,0.0,5.749511833,11.60093989,13.65455395,6.420821623,0.0,30.51330264,48.53093655,5.022633314,0.0,21.26,5.259215584,6.160689716,0.0,4.400863636,2.460271848,0.900201273,16.53678928,2.065025746,3.132806026,1.695248001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.752880057
TAK-960 (BRD:BRD-K48059512-003-01-0),-0.1438483423402281,0,3.448867489,1.421959574,1280.258794,28.60371905,22.84541864,22.84541864,19.06771913,13.50731385,13.50731385,10.74560583,10.74560583,7.969396193,7.969396193,5.63433091,5.63433091,30.09886587,18.36990446,4.390415048,46.53761959,12.84164325,49.7390761,31.32058989,0.0,7.047671983,25.50144398,4.736862954,1.125,1.825,2.5,0.555555556,-3.61,40,527.337,934929690.5,27.93801039,11.10579487,5.513622985,230.4267368,15.16786274,15.16786274,0.008369647,-3.595304664,3.5526,144.2109,561.609,2,10,1,2,3,2,1,1,2,0,0,8,2,13,3,6,1,1,2,216,30.07016935,17.25411895,5.817862778,5.948339281,11.81435946,5.922529168,9.589074368,9.374393569,13.76480862,0.0,12.84164325,51.88683835,25.19772071,31.10223529,7.756845311,5,27.49718246,34.95533407,0.0,20.18465538,0.0,56.53114056,55.95601879,29.71025004,5.749511833,20.3,25.17025962,36.31221975,5.749511833,0.0,85.52784778,4.794537184,5.817220841,48.88291841,18.32957771,0.0,0.0,102.93,50.28673002,0.0,38.62301085,5.800781295,0.170591174,-5.8208149,2.194656176,6.076447667,0.90639043,4.678873962,0,0,0,2,0,0,2,2,5,2,0,0,0,2,0,2,4,0,1,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0.552347236
MERTANSINE (BRD:BRD-K00003293-001-01-9),-0.1435179907307009,0,3.763552335,1.777303805,1539.787316,37.12866308,29.72744034,31.37779647,23.48647442,16.44826901,17.45868901,13.37737035,14.20254841,9.85018127,10.45367306,6.490145908,6.994466759,65.67137392,24.28467613,0.0,30.19227791,23.61057334,11.13655602,37.99082373,45.17992073,12.99975731,17.94557775,35.28525466,1.28,1.98,2.62,0.6,-3.3,50,689.916,54399431837.0,39.48539648,15.93453841,8.418049128,303.1539356,14.04008755,14.04008755,0.048884214,-1.821405619,3.8344,189.4245,738.3,2,13,0,3,3,3,1,0,1,8,4,11,3,15,3,7,0,2,2,276,38.59066163,40.72693595,5.724985594,11.81435946,0.0,12.06254536,14.90586297,9.589074368,12.62878915,0.0,42.32584194,50.64107246,39.9646908,25.32197183,12.58363134,4,47.9689909,53.79402013,0.0,10.21669833,5.917906046,95.16197808,38.96770239,46.51998379,5.749511833,32.34,14.95356129,10.48192346,5.749511833,24.22972904,109.7348774,39.75188499,5.917906046,52.52086516,35.93389899,5.022633314,0.0,156.47,29.0454605,10.84572713,55.5990929,14.41598044,-0.903035445,-1.30351318,2.602516094,1.083455608,6.964025952,5.983623343,1,0,0,0,0,0,4,4,2,1,0,1,0,0,3,3,1,0,1,5,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0.213640453
TAS-103 (BRD:BRD-K09426783-300-01-0),-0.1430383322317461,0,2.882857545,1.943164649,995.6429794,17.55167728,14.20555452,14.20555452,12.05855065,8.254537027,8.254537027,6.516622747,6.516622747,4.489264275,4.489264275,3.313803348,3.313803348,0.0,9.901064579,0.0,11.53275678,29.00622288,23.0578836,0.0,12.13273414,44.42717931,15.20067686,0.0,1.08,1.84,2.6,0.2,-2.92,25,314.239,691709.9565,15.5985855,5.861437575,2.529527959,145.474141,12.97664289,12.97664289,0.000396353,0.000396353,3.1253,99.32,333.391,2,5,1,0,1,0,2,1,3,0,0,5,2,5,1,4,0,0,0,126,15.32322573,11.56737461,5.783244946,0.0,0.0,0.0,4.794537184,4.983978521,0.0,0.0,24.26546827,31.79152959,35.66900708,11.08015221,3.657205407,4,9.901064579,22.50403266,0.0,9.883888252,0.0,0.0,32.50164538,53.59147246,16.87641482,12.52,5.316788604,5.817862778,5.749511833,0.0,47.95851737,0.0,0.0,15.92144017,42.46456948,0.0,22.02982792,65.46,0.0,0.0,19.67029893,14.00867315,3.831934314,0.743868706,12.73729377,0.0,1.509976852,3.997954277,0,0,0,1,0,1,1,1,2,1,0,1,0,0,0,0,1,0,2,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.600592424
BMS-863233 (BRD:BRD-K12511835-003-02-0),-0.1429222651336038,0,3.059341135,2.031206226,861.8483498,13.68986997,10.57239607,11.32832502,9.720346691,6.57575409,6.953718563,5.020380861,5.456816642,3.694292359,3.929389462,2.726208318,2.898311342,0.0,4.794537184,0.0,17.18412787,21.94675867,24.77262387,0.0,18.19910121,0.0,15.28474565,16.01809083,1.4,2.3,3.1,0.285714286,-1.85,20,277.626,86001.13864,11.93394782,4.327601107,1.740421267,118.4969452,12.16074452,12.16074452,0.107624244,-0.244423658,2.7472,77.1234,289.722,2,5,0,1,1,0,1,2,3,1,0,4,2,6,3,1,0,1,1,102,14.71791806,16.92412536,0.0,5.583020142,5.559266895,0.0,4.794537184,4.983978521,0.0,0.0,11.60093989,37.58550086,10.40885753,6.041840829,2.58226829,4,4.417150937,33.66990511,0.0,15.28474565,0.0,18.88348408,6.544756406,39.3999431,0.0,19.15,10.8760555,0.0,0.0,11.60093989,16.51271345,0.0,0.0,24.70788857,27.41078933,5.022633314,22.06896522,70.92,5.570545477,6.014935708,19.54951019,4.702733406,1.211960349,0.669143991,5.378650164,2.064845084,0.948786743,0.0,0,0,0,2,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.722468304
ADAPTAVIR (BRD:BRD-K37151368-001-01-7),-0.1427046741821558,0,3.142061633,3.330137114,1690.609896,46.17855113,33.44849165,33.44849165,27.79852338,18.37386159,18.37386159,14.00559978,14.00559978,8.551146152,8.551146152,5.15746587,5.15746587,138.9429133,73.78999903,0.0,12.17033346,5.563451492,27.6949488,31.18920547,0.0,0.0,37.21752023,17.20100243,0.516666667,0.866666667,1.25,0.571428571,-5.99,60,800.44,1110000000000.0,52.02851509,24.17894041,16.70382677,343.1025332,13.58382738,13.58382738,0.135109242,-1.982951157,-8.4483,205.7899,856.888,19,25,0,0,0,9,1,0,1,12,0,16,16,25,0,24,0,0,0,336,85.05768703,48.04239764,0.0,53.16461756,0.0,0.0,43.15083466,0.0,0.0,0.0,12.13273414,52.31487163,6.420821623,43.48540997,20.96657277,1,73.78999903,53.16461756,0.0,37.21752023,17.20100243,120.2109214,6.606881965,29.82891977,5.749511833,17.11666667,54.41852266,0.0,5.749511833,0.0,163.1612561,49.57165628,0.0,46.60295911,24.26546827,0.0,0.0,437.28,0.0,0.0,115.611472,75.40549615,16.40474068,-10.57107398,-8.262624315,-7.893639828,4.638962613,0.0,5,5,0,0,0,1,9,9,0,7,3,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0.045900989
CYCLOHEXIMIDE (BRD:BRD-K36055864-001-19-2),-0.1422252147881399,0,2.317548272,1.962195541,404.096576,14.86144284,12.09424372,12.09424372,9.363081101,7.409048571,7.409048571,6.535162076,6.535162076,4.529646142,4.529646142,3.604293346,3.604293346,6.103966388,19.49013895,0.0,48.19296579,18.75954929,6.420821623,0.0,0.0,6.9237372,12.2405258,0.0,1.15,1.75,2.35,0.8,-1.23,20,258.168,23013.25434,15.16441949,6.037731964,3.449745588,118.6654406,12.17643424,12.17643424,0.004920005,-0.739444444,1.0415,72.5565,281.352,2,5,1,1,2,2,0,0,0,4,0,4,2,5,1,3,1,1,2,112,5.106527395,5.783244946,0.0,11.81435946,0.0,0.0,19.70040016,0.0,0.0,0.0,13.8474744,31.09827696,24.67745534,6.103966388,4.577935012,2,19.49013895,17.59760441,0.0,5.316788604,23.67162418,52.0555489,0.0,0.0,0.0,33.95,5.316788604,0.0,0.0,0.0,28.80809819,14.38361155,23.67162418,45.95158251,0.0,0.0,0.0,83.47,0.0,0.0,34.83562385,12.5993345,0.0,-0.498840309,0.0,1.7210898,4.009458827,0.0,1,1,0,0,0,0,3,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.7571556
IDASANUTLIN (BRD:BRD-K62627508-001-01-5),-0.14150783470109,0,3.228027909,1.945654072,1587.321006,30.98239871,23.26633997,24.77819786,19.72743695,13.02103377,13.77696271,11.39687838,12.24051429,7.437929037,7.964933987,5.694800833,6.035436931,52.34249534,19.95749332,8.780830095,38.17251921,6.420821623,6.066367068,55.64073409,0.0,20.7712116,16.70279852,27.93874273,1.142857143,1.857142857,2.452380952,0.322580645,-3.71,42,587.26,1116975071.0,31.23060283,11.88172423,5.797853685,251.9447384,15.78969756,15.78969756,0.042391503,-1.784987746,6.93888,156.2187,616.492,3,7,0,1,1,1,3,0,3,4,0,5,3,11,1,7,0,1,1,220,20.47696756,22.79894398,0.0,5.907179729,0.0,5.969305288,4.794537184,13.57536728,5.261891555,0.0,62.17219258,53.79746599,22.54583168,35.49433076,8.835081197,4,28.21329481,40.76575107,5.261891555,5.316788604,5.414990469,50.6086114,12.42658615,92.9673664,11.81873315,21.92857143,15.37044016,14.46821637,5.749511833,23.20187978,36.17649161,10.20952765,28.38054502,54.59483093,54.59730362,10.04526663,0.0,111.45,36.82865456,12.22597744,25.48193078,26.11608466,-2.183048799,-4.649415832,12.30034074,0.307262754,5.810342487,1.317426762,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,1,1,0,3,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.265382262
A-967079 (BRD:BRD-K70744942-001-01-2),-0.1412586986829978,0,2.231313095,2.916868497,379.1135222,11.25914855,8.866249791,8.866249791,7.168233758,4.82196668,4.82196668,3.279148861,3.279148861,2.163971257,2.163971257,1.320728226,1.320728226,0.0,4.390415048,0.0,5.817220841,12.13250663,11.13655602,12.13273414,12.13273414,19.92349451,5.155712727,5.207253025,1.4,2.0,2.466666667,0.25,-1.64,15,193.136,2284.864609,11.4348503,5.292680669,3.200239153,88.74058291,12.63060201,12.63060201,0.253385797,-0.253385797,3.4692,59.5635,207.248,1,2,0,0,0,0,1,0,1,0,0,2,1,3,0,3,0,0,0,80,5.207253025,5.817220841,0.0,0.0,0.0,0.0,0.0,4.390415048,0.0,0.0,30.28820417,36.61384898,0.0,5.711685003,4.034734075,1,9.597668072,11.78770511,0.0,0.0,5.155712727,20.26829602,0.0,41.21924514,0.0,13.0,0.0,4.390415048,0.0,0.0,10.91893803,0.0,5.817220841,25.83174751,34.99428553,0.0,6.076020107,32.59,12.63060201,0.0,0.0,11.90015674,2.411512188,-0.253385797,6.17521542,2.525814831,3.776751281,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.459166589
AT13148 (BRD:BRD-K32127727-001-04-2),-0.1412551464550198,0,3.093014499,1.977145619,738.5899321,15.5791395,11.83035141,12.58628035,10.63117695,6.914956217,7.29292069,5.135619214,5.572054994,3.811211219,4.063187534,2.475133276,2.601121434,5.601050811,5.106527395,0.0,6.544756406,5.022633314,22.25380597,0.0,30.46231185,30.46231185,10.19736362,17.33460737,1.0,1.590909091,2.090909091,0.117647059,-2.14,22,297.66,173654.206,14.78299077,5.926701502,2.639121231,133.1101284,10.98843474,10.98843474,0.083025164,-1.236592183,2.9247,87.5289,313.788,4,4,0,0,0,0,2,1,3,1,0,3,3,5,1,4,0,0,0,112,10.84019487,5.601050811,0.0,0.0,0.0,0.0,5.098681808,0.0,5.098681808,0.0,47.9991423,28.82308861,23.32768478,6.196843572,3.982471527,3,5.106527395,11.60093989,0.0,10.19736362,5.733667477,5.601050811,6.544756406,77.07415999,11.12690298,13.77272727,5.733667477,0.0,0.0,11.60093989,21.84864742,5.601050811,0.0,11.12690298,60.92462369,5.022633314,11.12690298,74.93,0.0,5.90703566,0.0,18.3303266,8.081581594,0.0,14.71642298,3.576052442,0.083025164,0.0,1,0,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.692988446
XL228 (BRD:BRD-K14274271-001-02-8),-0.1391213751391123,0,3.331518785,1.346240351,1047.361219,22.07877502,18.92802868,18.92802868,15.53000978,11.37538235,11.37538235,9.05741738,9.05741738,5.985376288,5.985376288,3.753060286,3.753060286,0.0,0.0,0.0,0.0,24.32890778,60.78071737,12.84164325,0.0,12.13273414,67.73291551,9.507073458,1.125,1.9375,2.65625,0.545454545,-3.14,32,406.304,31319075.05,20.74547737,8.775012427,4.849524451,187.3345178,5.450112139,5.450112139,0.328748953,0.328748953,3.296,123.5061,437.552,3,10,1,1,2,0,0,3,3,0,0,9,3,10,4,8,1,1,2,170,24.95649161,17.45358833,5.760247419,5.948339281,0.0,0.0,5.098681808,0.0,15.06663885,0.0,19.00413766,25.80722127,50.29603288,17.9326124,5.688806929,5,4.523094937,23.40192761,0.0,30.22189365,0.0,45.06968614,48.76018455,35.34720461,0.0,17.1875,15.53348694,23.40192761,0.0,0.0,63.44859125,6.544756406,0.0,55.67303315,22.72219614,0.0,0.0,111.03,5.450112139,0.0,14.09352282,18.3155213,2.062449105,4.714670192,6.050571613,2.443616598,8.554269018,2.148600544,0,0,0,5,1,0,0,0,6,3,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488620681
PROLYLLEUCYLGLYCINAMIDE (BRD:BRD-A09911125-001-01-4),-0.1379116783219018,0,2.877751863,2.553321221,364.6277692,15.12095586,12.06967985,12.06967985,9.396754606,6.99585369,6.99585369,5.523778837,5.523778837,3.153739288,3.153739288,2.180993208,2.180993208,11.94902056,14.38361155,0.0,30.31886274,6.420821623,19.38639965,0.0,0.0,13.8474744,15.95036581,5.733667477,1.35,2.05,2.55,0.769230769,-1.63,20,260.168,25922.78878,16.42443658,7.837654571,5.561297842,118.5867688,12.03456727,12.03456727,0.164467593,-0.634953704,-1.1292,74.6145,284.36,5,7,0,1,1,3,0,0,0,2,0,4,4,7,1,7,0,1,1,114,21.68403329,6.041840829,0.0,17.72153919,0.0,0.0,14.38361155,0.0,0.0,0.0,13.8474744,31.72512732,0.0,12.58659724,6.436453022,1,14.38361155,17.72153919,0.0,15.95036581,11.65157352,45.19362093,13.08951281,0.0,0.0,19.65,21.68403329,0.0,0.0,0.0,42.89473366,14.38361155,5.917906046,33.10993927,0.0,0.0,0.0,113.32,0.0,0.0,34.7041386,8.269433002,4.991949309,-0.895536764,-0.863099385,2.256942268,4.536172972,0.0,0,0,0,0,0,0,3,3,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.473552033
CROLIBULIN (BRD:BRD-K00003162-001-01-9),-0.1376866522828906,0,2.629649526,2.28958788,965.8841714,19.00770721,14.16872509,15.75472163,12.42145262,7.593017145,8.386015414,5.649856265,6.504193164,4.247106006,4.836144549,3.005953285,3.627550624,5.917906046,5.261891555,0.0,17.14359046,32.97209278,5.563451492,0.0,32.41869629,6.066367068,21.99916521,31.41159129,1.153846154,1.884615385,2.5,0.166666667,-3.05,26,400.127,662884.6821,17.76276782,6.689274512,2.663603922,158.6031509,9.647739316,9.647739316,0.006289499,-0.483559146,2.84888,101.8102,417.263,6,7,0,1,1,0,2,0,2,1,0,7,3,8,1,3,0,0,0,134,31.41159129,11.64232584,17.2485355,5.883099655,0.0,0.0,0.0,0.0,5.261891555,0.0,6.066367068,39.6924966,5.563451492,35.98499319,4.570001155,3,14.21058886,27.30471645,5.261891555,0.0,5.733667477,5.917906046,25.68693004,51.32129496,23.31775681,15.69230769,31.41159129,11.37477255,17.2485355,15.9299439,14.21959508,0.0,11.33111287,17.04480903,40.19439197,0.0,0.0,129.54,17.04174694,3.477446709,0.0,9.647739316,20.32734007,0.938312888,9.225942185,0.0,0.0,3.091471897,0,0,2,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0,2,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0.65508185
SOLITHROMYCIN (BRD:BRD-K32256160-001-01-9),-0.1375942626305374,0,3.776383666,1.453092027,1860.8548,44.48203423,36.92283244,36.92283244,28.0863334,21.03278289,21.03278289,17.78959139,17.78959139,12.93992102,12.93992102,9.506500576,9.506500576,83.11413661,24.28467613,4.390415048,37.31545182,37.18853554,12.48718869,18.93344447,45.366856,50.31493567,10.3120669,29.41798225,1.05,1.733333333,2.366666667,0.720930233,-4.03,60,779.503,5420000000000.0,47.02606969,18.52443246,9.393125497,352.0724546,16.90371921,16.90371921,0.011114441,-3.186244386,4.6035,219.0122,845.023,3,16,0,3,3,1,1,1,2,13,0,15,2,17,4,11,0,3,3,334,44.3243291,23.68510572,17.67432249,0.0,5.668759819,12.06254536,14.2708773,13.97948942,0.0,5.098681808,45.04106803,86.02713502,55.24570709,30.04766799,14.5188542,5,52.35940595,29.31642153,0.0,24.7936893,17.75371814,153.6991975,33.48356539,30.46231185,11.25737949,37.13333333,5.733667477,14.87233851,0.0,0.0,140.9395852,44.61268273,17.75371814,87.49400571,30.46231185,0.0,11.25737949,197.87,49.16385997,0.0,60.0783727,19.92823496,1.795863428,-5.850746588,6.022817316,-2.570745043,13.1432767,5.039066548,1,1,1,3,0,0,4,4,5,0,1,1,0,1,0,1,1,1,1,1,1,5,1,2,2,1,0,0,0,0,0,0,0,0,1,0.137740526
SB-747651A (BRD:BRD-K49597925-300-01-9),-0.1375236600323052,0,3.232007515,1.700021569,864.2722587,17.22540387,14.19635803,14.19635803,12.27518825,8.631932167,8.631932167,6.24927042,6.24927042,4.68819236,4.68819236,3.407386388,3.407386388,0.0,0.0,0.0,5.817862778,17.56017332,55.6175218,0.0,6.196843572,6.196843572,42.40569761,10.36270641,1.32,2.16,2.88,0.5,-2.52,25,320.231,1086135.517,15.97592502,6.769935365,2.959542148,144.5182484,5.857655773,5.857655773,0.242912895,0.242912895,0.925,93.6378,342.407,4,9,0,1,1,0,0,3,3,0,0,9,3,9,4,5,0,1,1,132,20.93434433,5.516700718,17.33619527,0.0,0.0,0.0,4.983978521,9.613017458,0.0,0.0,0.0,43.16821977,30.8916487,11.71354429,4.326239191,4,4.629038937,16.85126421,0.0,35.48196041,0.0,38.89673409,18.82318029,17.95713863,11.51833249,15.88,16.36724469,5.817862778,0.0,0.0,43.97973684,13.08951281,0.0,25.32883194,17.02272608,0.0,22.55173393,119.71,6.829681581,0.0,9.012583223,14.59393958,9.317996061,0.902511398,0.531814216,5.951222274,5.693585002,0.0,0,0,1,5,0,0,0,0,5,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.62611124
CI-844 (BRD:BRD-K83022601-001-01-0),-0.1373932176043737,0,2.207941986,2.161475751,320.8644509,8.932875131,7.051614309,7.051614309,6.449489743,4.079346608,4.079346608,2.603842128,2.603842128,1.613307316,1.613307316,1.032083667,1.032083667,0.0,0.0,0.0,0.0,0.0,11.49902367,0.0,12.39368714,42.46456948,4.983978521,4.736862954,0.846153846,1.615384615,2.307692308,0.0,-1.83,13,162.127,1589.71823,7.800346995,3.716109159,2.056151976,76.82169054,5.515833333,5.515833333,0.758055556,0.758055556,2.8739,50.753,171.199,0,2,0,0,0,0,1,1,2,0,0,2,0,2,1,2,0,0,0,64,4.736862954,11.49902367,0.0,0.0,0.0,0.0,4.983978521,0.0,0.0,0.0,18.19910121,24.26546827,6.196843572,6.196843572,2.229764685,2,4.736862954,0.0,0.0,4.983978521,0.0,0.0,0.0,54.85825662,11.49902367,9.538461538,4.736862954,0.0,11.49902367,0.0,4.983978521,0.0,0.0,0.0,54.85825662,0.0,0.0,22.12,5.515833333,0.0,3.955839475,0.0,0.0,1.587222222,13.36684571,3.407592593,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.692680063
AZTREONAM (BRD:BRD-K62607865-001-09-7),-0.1373211182905813,0,2.97184731,2.259276298,953.8851353,21.43879311,14.81145538,16.44444854,12.75274331,7.578995897,9.855612118,6.221230582,8.399971119,3.730567932,5.414072403,2.112845558,3.543513742,51.48424709,22.80140854,0.0,15.13070247,0.0,11.33678588,26.15127437,0.0,0.0,15.45647985,20.23053333,1.464285714,2.071428571,2.5,0.461538462,-2.78,28,418.304,690205.594,21.51929232,7.325918986,4.204134384,162.5903107,12.56214191,12.56214191,0.034953586,-4.756268639,-1.1725,95.6505,435.44,5,13,0,1,1,2,0,1,1,2,0,10,4,15,2,7,0,1,1,154,20.99457206,11.73576882,10.84324348,5.601050811,11.81435946,16.27347016,14.14182424,14.0837317,8.417796984,11.33678588,5.155712727,20.7712116,5.38006277,6.041840829,5.630306864,2,37.29827439,50.26785898,0.0,14.60598312,5.155712727,38.45594407,5.733667477,11.07399077,0.0,20.5,11.05045608,5.13155848,0.0,11.33678588,68.54635098,29.52536501,0.0,26.46513959,10.5357755,0.0,0.0,201.58,31.44978821,0.979690542,44.39737832,16.33475116,3.256457089,-3.375611657,-2.312338973,0.0,3.692820625,-4.756268639,0,0,1,1,0,0,3,2,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174788225
