Drug,Pearson_Correlation,Label,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_pyridine,fr_sulfide,fr_thiophene,fr_unbrch_alkane,qed
BEDAQUILINE (BRD:BRD-K90817094-001-02-6),-0.1122093748780807,0,2.915947946,1.840043482,1531.499313,25.99298858,21.35702169,22.94301823,17.9020339,12.44984377,13.24284203,9.771833518,10.68750905,7.080547717,7.573799356,5.305824692,5.684616889,11.51895686,5.106527395,0.0,0.0,18.84556637,42.83844735,0.0,7.109797541,62.62628051,69.36079018,9.720841475,0.891891892,1.621621622,2.378378378,0.21875,-3.25,37,524.268,261689578.9,25.40168194,10.6220666,4.993446712,226.2183236,13.02352309,13.02352309,0.425659486,-1.248873181,7.1305,155.2958,555.516,1,4,0,0,0,0,4,1,5,2,0,4,1,5,1,8,0,0,0,188,14.74330008,5.601050811,0.0,5.879988336,0.0,0.0,0.0,4.983978521,0.0,0.0,88.72634872,66.68098527,27.88505767,12.62649826,7.292388037,5,9.843390349,37.60531726,0.0,9.883888252,0.0,17.93977848,27.74989791,118.2249471,5.879988336,14.10810811,4.736862954,0.0,5.879988336,15.9299439,42.74031356,5.601050811,0.0,29.02908214,101.5345926,0.0,21.67537336,45.59,6.863774304,3.604751388,6.997541391,16.15246206,2.357540357,0.094887041,32.80998595,0.521075523,0.706278003,5.725037309,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.221354752
ESOMEPRAZOLE (BRD:BRD-K61443506-239-03-9),-0.1118466536576852,0,3.00659778,1.900572834,920.8299214,17.26722023,14.04392821,14.86042479,11.5284071,7.443492498,8.762424391,5.461048939,6.827466467,3.900564494,5.060845314,2.609255492,3.709322395,10.79956904,4.208898492,0.0,5.752853607,5.156436482,39.35325608,0.0,20.41643865,32.0465756,14.95193556,9.473725908,1.208333333,2.0,2.708333333,0.294117647,-2.41,24,326.272,353332.3645,16.44786201,6.604258968,2.989247027,142.2446735,12.68025754,12.68025754,0.277212459,-1.328285305,2.89974,93.0211,345.424,1,6,0,0,0,0,1,2,3,1,0,5,1,7,2,5,0,0,0,126,14.45770443,11.49902367,5.156436482,0.0,0.0,0.0,9.192877013,4.983978521,0.0,0.0,0.0,25.98020854,23.39011362,47.49934716,4.526080841,3,13.6826244,21.83297048,0.0,14.95193556,0.0,24.75676449,14.21959508,41.21677576,11.49902367,12.33333333,9.473725908,0.0,11.49902367,0.0,33.38042914,16.55242265,13.8474744,16.82083098,29.55238126,0.0,11.03340144,77.1,23.27380941,0.0,11.90166414,0.429624906,4.15925962,1.787033515,5.49764381,1.737963283,3.862182782,1.90637409,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.769239037
ESOMEPRAZOLE (BRD:BRD-K61443506-239-03-9),-0.1118466536576852,0,3.00659778,1.900572834,920.8299214,17.26722023,14.04392821,14.86042479,11.5284071,7.443492498,8.762424391,5.461048939,6.827466467,3.900564494,5.060845314,2.609255492,3.709322395,10.79956904,4.208898492,0.0,5.752853607,5.156436482,39.35325608,0.0,20.41643865,32.0465756,14.95193556,9.473725908,1.208333333,2.0,2.708333333,0.294117647,-2.41,24,326.272,353332.3645,16.44786201,6.604258968,2.989247027,142.2446735,12.68025754,12.68025754,0.277212459,-1.328285305,2.89974,93.0211,345.424,1,6,0,0,0,0,1,2,3,1,0,5,1,7,2,5,0,0,0,126,14.45770443,11.49902367,5.156436482,0.0,0.0,0.0,9.192877013,4.983978521,0.0,0.0,0.0,25.98020854,23.39011362,47.49934716,4.526080841,3,13.6826244,21.83297048,0.0,14.95193556,0.0,24.75676449,14.21959508,41.21677576,11.49902367,12.33333333,9.473725908,0.0,11.49902367,0.0,33.38042914,16.55242265,13.8474744,16.82083098,29.55238126,0.0,11.03340144,77.1,23.27380941,0.0,11.90166414,0.429624906,4.15925962,1.787033515,5.49764381,1.737963283,3.862182782,1.90637409,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.769239037
NU-7441 (BRD:BRD-K00337317-001-06-6),-0.1108578625947402,0,3.182086945,1.627488897,1460.346778,20.07877502,16.25948684,17.07598342,14.79282634,10.09676774,10.91326432,7.511045838,8.563244679,5.758907216,6.978766936,4.275876553,5.506262311,0.0,4.794537184,0.0,5.428790392,30.06719049,24.2164158,20.17228826,17.40315295,18.19910121,47.36447921,9.154013891,0.8,1.533333333,2.4,0.16,-3.15,30,394.346,20410974.85,17.68668787,6.97187271,2.738101952,176.4675093,12.91488349,12.91488349,0.011011537,-0.011011537,5.6645,123.841,413.498,0,4,0,1,1,0,3,2,5,0,0,5,0,5,3,2,0,1,1,148,14.05392362,5.583020142,11.31297259,0.0,0.0,0.0,4.794537184,0.0,0.0,11.33678588,48.53093655,12.13273414,50.45507113,18.59998814,4.110311216,6,9.154013891,48.3625007,0.0,0.0,0.0,0.0,31.20318647,76.95336533,11.12690298,14.73333333,10.32870012,5.884182202,0.0,11.33678588,26.30327674,4.736862954,0.0,0.0,75.94172587,0.0,42.2684356,42.68,14.28794054,1.781410949,14.99934953,3.105974616,2.692591254,0.617375651,22.27925333,0.0,2.736104126,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.374250655
PHIKAN-083 (BRD:BRD-K44400149-003-02-9),-0.1105861348395617,0,2.72472892,2.370840237,694.7009881,12.53516943,10.90287904,10.90287904,8.846866553,6.493039065,6.493039065,4.643239479,4.643239479,3.533905712,3.533905712,2.755603822,2.755603822,0.0,0.0,0.0,0.0,0.0,13.08951281,27.36930136,0.0,7.047671983,59.27219493,0.0,1.0,1.777777778,2.555555556,0.25,-1.8,18,220.19,24271.88522,11.29950489,4.464961249,1.610141608,107.2234947,3.210732867,3.210732867,0.918226096,0.918226096,3.5338,77.8817,238.334,1,2,0,0,0,0,2,1,3,0,0,2,1,2,1,3,0,0,0,92,9.883888252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827,37.73396188,34.89536268,0.0,2.802880637,3,0.0,21.80584986,0.0,9.883888252,0.0,20.01325001,7.047671983,48.02802097,0.0,11.44444444,5.316788604,0.0,0.0,0.0,11.61477163,13.08951281,0.0,12.48718869,42.46456948,0.0,21.80584986,16.96,2.382758881,0.0,0.0,5.926013479,3.999228553,0.0,15.41038257,0.0,4.129315083,1.985634763,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.738272334
ACYCLOVIR (BRD:BRD-K32318651-001-23-7),-0.1105639701359275,0,2.62103686,2.360787751,546.0876253,11.5436056,8.381371845,8.381371845,7.719545353,4.613430052,4.613430052,3.099721515,3.099721515,1.974778091,1.974778091,1.306785381,1.306785381,5.559266895,4.794537184,0.0,31.40962068,5.647177221,0.0,6.327320075,4.567099648,0.0,14.95193556,15.57705783,1.625,2.4375,3.1875,0.375,-1.93,16,214.12,5884.227751,10.583243,4.289049481,1.877230867,89.69516162,11.37508212,11.37508212,0.029081659,-0.479483156,-1.3318,55.5989,225.208,4,8,0,0,0,0,0,2,2,0,0,7,3,8,2,4,0,0,0,86,20.56103635,12.37799397,5.516700718,5.948339281,0.0,5.559266895,9.361636832,4.983978521,4.983978521,0.0,0.0,0.0,0.0,19.541084,2.837003306,2,9.843390349,17.11221722,0.0,19.51903521,0.0,6.730816747,18.94743141,16.68112415,0.0,11.0625,11.29293437,5.948339281,0.0,0.0,37.83932653,11.4676797,0.0,0.0,11.12185726,0.0,11.16387794,119.05,6.678571429,0.0,21.52402345,8.558695856,5.603646017,0.029081659,0.0,1.445496977,0.327151282,0.0,0,1,1,1,0,4,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554385972
ADAVIVINT (BRD:BRD-K00003499-001-01-9),0.1458388868425842,1,3.51571894,1.381910693,1804.01094,26.22503939,20.78772743,20.78772743,18.44069338,12.27828324,12.27828324,9.617958334,9.617958334,6.273341339,6.273341339,4.542528933,4.542528933,0.0,9.184952232,0.0,17.64230662,34.7066926,33.10998012,12.13273414,30.85374135,44.17930974,30.46608778,4.983978521,0.973684211,1.842105263,2.684210526,0.137931034,-4.92,38,481.365,707513109.4,23.47687787,9.511049698,4.496797726,216.9330114,13.88537543,13.88537543,0.038417885,-0.31656137,6.3539,145.6861,505.557,3,8,0,0,0,1,2,4,6,0,0,5,3,9,4,6,0,0,0,188,10.30076712,17.02784955,5.824404498,5.907179729,0.0,0.0,19.86117603,9.374393569,5.098681808,0.0,32.0465756,47.37664437,35.32763596,29.11447485,5.876046109,6,9.184952232,33.53089237,0.0,30.1332777,5.917906046,20.26829602,5.316788604,79.13553168,33.77213846,11.47368421,5.316788604,10.07780132,0.0,0.0,36.04045743,4.794537184,11.73512689,20.26829602,73.31831083,0.0,55.70846483,112.24,13.88537543,0.0,28.95997737,11.39298108,6.804126725,0.486601928,14.24445605,7.213035377,4.013446026,0.0,0,0,0,0,0,6,2,0,0,0,1,1,4,3,0,0,2,0,0,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.244028125
AT7867 (BRD:BRD-K12040459-001-06-0),0.1465037167842314,1,3.176919331,1.747465545,785.9150677,16.40756663,13.42710789,14.18303683,11.77762356,8.3437613,8.721725773,6.403327778,6.839763559,5.122956163,5.374932478,3.756965737,3.882953895,0.0,0.0,0.0,5.414990469,0.0,36.51724086,16.69035448,0.0,24.52642128,51.91235463,11.60093989,0.833333333,1.458333333,2.041666667,0.25,-2.1,24,317.694,713459.8356,15.4290076,6.421900047,2.743728409,146.6148613,6.098623766,6.098623766,0.060282817,0.060282817,4.3996,98.3594,337.854,2,3,0,1,1,0,2,1,3,0,0,2,2,4,2,3,0,1,1,122,5.316788604,0.0,0.0,0.0,0.0,0.0,5.098681808,0.0,5.098681808,0.0,47.9991423,54.75424467,22.19791885,6.196843572,4.128481026,4,0.0,11.60093989,0.0,15.51415222,0.0,18.25663372,13.08951281,77.07415999,11.12690298,16.875,5.316788604,0.0,0.0,11.60093989,23.28687643,5.414990469,0.0,23.96854623,60.92462369,5.022633314,11.12690298,40.71,0.0,6.098623766,0.0,11.18422915,5.090952054,0.0,17.27838443,5.974579622,2.067675422,0.0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.743354712
AFATINIB (BRD:BRD-K66175015-001-09-0),0.1469323367827661,1,3.298586875,1.680260779,1214.677845,24.07877502,18.84689415,19.6028231,16.38505049,10.76301937,11.14098385,8.09899299,8.506193117,5.098208905,5.387855367,3.419665973,3.600208603,5.817220841,9.184952232,0.0,17.03377943,53.60359243,6.420821623,24.53607432,24.27512131,18.9952537,20.60153425,21.0746658,1.323529412,2.176470588,2.911764706,0.291666667,-3.27,34,460.747,52867959.3,23.87369803,10.77167626,5.990027316,201.280417,13.55244821,13.55244821,0.004357248,-0.509476623,4.3899,130.4064,485.947,2,8,0,1,1,1,2,1,3,1,0,7,2,10,2,8,0,1,1,178,25.00721285,29.81588191,0.0,5.907179729,0.0,0.0,4.794537184,14.35837209,0.0,0.0,17.67696,38.36081224,36.18157569,29.44048424,7.563521952,4,18.65867814,45.60367988,0.0,14.86786677,0.0,12.52478801,44.48744151,59.65104979,5.749511833,15.85294118,15.37044016,21.58305037,5.749511833,11.60093989,60.73287719,9.531400138,5.817220841,6.420821623,48.81119563,5.022633314,10.90292493,88.61,25.10119123,5.912266876,23.20431745,6.673180825,1.654351501,0.170436912,7.823315862,5.318233571,1.745829329,3.84132089,0,0,0,0,0,2,0,0,0,0,1,1,3,2,0,1,0,0,0,1,0,3,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457293353
CFM-2 (BRD:BRD-K42859542-001-03-3),0.1470582700501169,1,2.719257714,2.186879637,782.415756,16.39697675,12.92051713,12.92051713,11.1177235,7.097932271,7.097932271,5.158513602,5.158513602,3.692041152,3.692041152,2.539802622,2.539802622,0.0,4.794537184,0.0,12.32800135,22.89809494,16.69035448,0.0,26.35232922,24.26546827,10.52719892,15.20739338,1.086956522,1.739130435,2.391304348,0.176470588,-3.02,23,294.205,203433.1081,14.89815622,5.99954982,2.829183586,133.4512007,11.92061789,11.92061789,0.17693064,-0.17693064,1.7107,87.8861,311.341,3,6,0,1,1,1,2,0,2,0,0,5,2,6,1,3,0,0,0,118,15.20739338,0.0,11.49902367,5.907179729,0.0,0.0,4.794537184,5.425791397,5.101407526,0.0,12.13273414,29.82891977,16.81428926,26.35210171,3.886183933,3,14.26826309,17.30625101,0.0,5.425791397,5.101407526,6.420821623,19.95326256,53.08855689,11.49902367,13.47826087,20.63318478,5.687386275,11.49902367,0.0,25.83845981,11.21535881,0.0,16.69035448,41.49960994,0.0,0.0,85.94,10.68987694,0.0,11.92061789,4.256300548,12.14041964,0.990986132,10.97596955,0.219900872,0.0,3.139261767,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845017952
THZ2 (BRD:BRD-K95902121-001-01-0),0.148043810423458,1,3.381455453,1.272855862,1745.866638,28.76900947,22.48081293,23.23674187,19.85137698,12.85327161,13.23123608,9.532683908,9.939884034,6.09713237,6.373728921,4.183415612,4.37626836,0.0,9.589074368,0.0,11.81435946,45.83526731,16.46637642,6.076020107,48.67106609,61.59029968,30.90230137,11.60093989,0.951219512,1.707317073,2.536585366,0.096774194,-4.99,41,537.841,2027276833.0,27.57212509,12.45957684,6.964698986,241.8335291,12.98328095,12.98328095,0.263469165,-0.314107475,6.3305,164.7783,566.065,4,9,0,0,0,2,3,2,5,0,0,6,4,10,2,9,0,0,0,206,25.83425406,0.0,0.0,11.85551901,5.907179729,0.0,9.589074368,9.967957042,0.0,0.0,48.00879534,56.55991344,57.90960682,16.91340488,8.378951489,5,9.589074368,57.32872239,0.0,19.85184529,0.0,0.0,36.59046618,107.928217,11.25737949,11.2195122,15.95036581,23.01049811,0.0,11.60093989,52.30630512,4.794537184,0.0,10.35798868,97.34213218,5.022633314,22.16030442,115.04,0.0,6.461930605,39.33328464,10.30956261,4.652682796,-0.215325104,21.90096358,6.675306635,0.651969948,3.840735398,0,0,0,0,0,3,1,0,0,0,2,2,3,4,0,1,1,0,0,2,0,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.155226015
HA14-1 (BRD:BRD-K18163608-001-05-6),0.1495085159821315,1,2.560196359,2.628258735,768.7919786,18.56011345,13.7447347,15.33073124,11.93828937,7.643640615,8.436638885,5.119095728,6.034771257,3.611565675,4.104817314,2.615501071,2.994293269,23.77442267,14.85096592,0.0,24.66996811,15.78568284,0.0,0.0,32.0465756,6.069221313,15.9299439,19.94425634,1.36,2.04,2.64,0.352941176,-2.53,25,392.1,304555.8385,18.80359905,8.030753674,3.768934609,153.0140301,12.40116823,12.40116823,0.062913832,-1.268651738,2.36138,91.0934,409.236,2,7,0,1,1,0,1,0,1,2,0,7,1,8,1,5,0,0,0,132,19.94425634,11.32261636,5.917906046,5.883099655,0.0,11.93861058,4.794537184,4.794537184,5.261891555,0.0,15.9299439,32.0465756,10.03617101,25.20089129,6.040282885,2,23.79966323,27.86855447,5.261891555,0.0,11.65157352,19.76538045,13.21376393,39.6914764,11.81873315,16.96,10.47053043,0.0,5.749511833,15.9299439,25.1523745,19.06280028,17.24901891,25.32883194,34.12802491,0.0,0.0,111.64,16.2227439,3.341424713,24.68934988,9.567033533,6.318480214,-3.525072279,6.96330302,0.0,3.506070353,0.0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.74342946
GR-113808 (BRD:BRD-K49945136-001-10-0),0.1495269831100795,1,2.970188075,1.451063908,898.8155652,19.44094682,15.84951773,16.66601431,12.83231846,9.214655441,11.10606698,7.220810037,9.053816225,5.0664341,5.79493564,3.5415094,4.003587305,10.02329115,13.21233417,0.0,5.969305288,31.17775231,36.83408099,6.255769184,0.0,42.07708348,9.622004595,4.736862954,1.259259259,1.962962963,2.666666667,0.526315789,-1.9,27,366.293,1199849.056,19.85039828,8.411771901,5.305908736,159.8862707,12.50319847,12.50319847,0.271683335,-3.13009282,1.5963,105.212,393.509,1,7,0,1,1,0,1,1,2,0,0,6,1,8,2,7,0,1,1,148,14.20387233,0.0,0.0,10.02329115,0.0,5.969305288,0.0,17.93442903,0.0,0.0,18.19910121,37.91542917,37.2369533,18.42610264,6.184334165,3,17.94919712,26.89552137,0.0,14.18910424,12.96557803,12.84164325,39.04167677,36.02576334,0.0,16.66666667,4.722094864,0.0,0.0,0.0,62.89578842,21.80782609,5.917906046,23.19963192,30.46231185,0.0,10.90292493,80.64,32.2307396,0.0,14.74050531,0.914996067,1.623006002,0.078356833,7.805128792,4.886209924,3.343736958,-1.206012815,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.722919186
HISTAMINE (BRD:BRD-K01674964-300-06-3),0.1497264728006915,1,2.185861035,2.500248652,133.3938281,5.819990956,4.593477965,4.593477965,3.931851653,2.60554973,2.60554973,1.615521198,1.615521198,0.968528277,0.968528277,0.576907795,0.576907795,0.0,0.0,0.0,0.0,6.544756406,12.11474962,0.0,12.52416365,0.0,9.967957042,5.733667477,1.75,2.625,3.125,0.4,-0.83,8,102.076,107.1071907,5.309470014,2.470712072,1.069113914,47.92998645,5.271944444,5.271944444,0.682731481,0.682731481,-0.0891,31.3461,111.148,3,3,0,0,0,0,0,1,1,0,0,2,2,3,1,2,0,0,0,44,10.717646,0.0,0.0,0.0,0.0,0.0,0.0,4.983978521,0.0,0.0,0.0,6.544756406,18.31159319,6.327320075,1.639771457,1,0.0,0.0,0.0,9.967957042,5.733667477,6.420821623,6.544756406,18.21809164,0.0,9.625,5.733667477,0.0,0.0,0.0,16.51271345,6.420821623,0.0,5.693927995,12.52416365,0.0,0.0,54.7,0.0,0.0,6.77662037,0.0,6.376111111,0.0,0.0,4.331203704,0.682731481,0.0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560081635
LY2874455 (BRD:BRD-K17203476-001-01-9),0.1501487555968371,1,3.327989007,1.570005785,1181.055292,21.08721119,16.08796147,17.59981936,14.54604519,9.299698982,10.05562793,6.686818914,7.501219167,4.589510216,5.191890357,3.152063771,3.824022063,0.0,0.0,0.0,12.71084835,27.90298636,22.16030442,0.0,23.27233365,43.47172219,20.28002395,33.04527013,1.2,2.0,2.766666667,0.19047619,-2.87,30,425.17,9336307.081,20.40470639,8.870854799,4.330185351,182.4657606,8.997154774,8.997154774,0.048747413,-0.353049187,4.7639,117.6345,444.322,2,7,0,0,0,0,1,3,4,1,0,6,2,9,3,7,0,0,0,154,9.843390349,11.85347822,0.0,0.0,0.0,0.0,14.76446326,0.0,10.19736362,0.0,23.20187978,37.27487862,35.10365791,40.60437728,6.033572919,4,9.843390349,46.25684493,0.0,24.96182688,0.0,19.57245999,6.606881965,69.8525731,5.749511833,12.66666667,4.736862954,0.0,5.749511833,23.20187978,36.67523624,6.544756406,0.0,29.84853457,42.98647549,10.04526663,23.05496515,88.85,7.77605562,12.48523186,3.97890007,22.40840335,3.290207301,0.672000888,5.669193868,10.21021708,2.398678854,0.0,0,1,1,0,0,5,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.429058297
PF-477736 (BRD:BRD-K03063480-001-06-6),0.1514132127727915,1,3.313811897,1.530596218,1200.131669,21.53480495,17.31247343,17.31247343,15.00804039,10.59622968,10.59622968,8.374972751,8.374972751,6.262604458,6.262604458,4.664820638,4.664820638,6.041840829,9.589074368,0.0,17.7322655,11.25083777,53.4070424,6.420821623,23.15961415,19.31088262,25.92664786,5.733667477,1.290322581,2.096774194,2.838709677,0.363636364,-3.46,31,394.289,18304078.61,19.50034949,7.659922041,3.503708145,178.6173745,12.82461981,12.82461981,0.199080964,-0.557919134,2.4918,118.741,419.489,5,9,1,1,2,2,1,2,3,1,0,6,4,9,3,4,1,0,1,160,16.0344346,0.0,0.0,5.907179729,5.907179729,0.0,14.2708773,5.425791397,10.20008933,0.0,19.26246487,30.89228343,40.96172974,29.71066447,4.818424415,5,9.589074368,34.61927125,0.0,20.19025466,23.80065303,38.14594894,5.316788604,35.65332426,11.25737949,17.41935484,16.47624748,5.687386275,0.0,0.0,38.83526413,11.84220917,5.917906046,48.02554828,29.62782881,0.0,22.16030442,130.19,1.712322537,0.0,28.86611269,11.97352049,12.9949023,-0.349616091,2.958283782,10.66619635,0.0,1.844944607,0,0,0,0,0,3,1,0,0,0,2,2,3,3,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517438864
RIFAPENTINE (BRD:BRD-K28346421-001-06-8),0.1515268737897396,1,3.892300952,1.47246725,2189.665646,46.07589235,37.75255508,37.75255508,29.80336367,21.91599903,21.91599903,17.79009951,17.79009951,13.51515675,13.51515675,9.47332714,9.47332714,88.78286635,39.91624853,0.0,44.47280554,19.13135364,13.08951281,85.11675407,39.84698901,5.008912524,15.31810586,18.94745182,0.920634921,1.587301587,2.222222222,0.574468085,-5.16,63,812.533,40700000000000.0,47.32210666,19.29528859,9.401810075,368.3686962,14.53458574,14.53458574,0.063066517,-2.043394487,5.64822,236.8112,877.045,6,16,1,4,5,1,2,0,2,9,5,15,6,16,4,5,1,1,2,344,49.79687739,23.35250189,5.749511833,0.0,11.69042468,11.75641644,24.29243381,0.0,5.101407526,0.0,58.76465237,32.76513775,93.37254281,52.98909366,14.49355086,7,58.86370034,40.33416525,0.0,9.908822255,28.77303171,117.3180016,38.60561177,52.82961988,22.99804733,32.36507937,10.05365156,5.687386275,22.99804733,0.0,128.8494305,23.79966323,30.59536138,95.63433855,41.24067293,0.0,10.77244843,220.15,23.71749474,0.0,43.24304647,67.55310464,-0.292645,-8.278709442,0.553479926,9.753229445,15.39077644,1.44355611,0,2,2,0,0,0,0,3,0,0,3,3,3,1,0,0,0,0,2,1,0,1,0,2,14,1,4,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0.092638188
REPOTRECTINIB (BRD:BRD-K00003447-001-01-9),0.1522456302568554,1,3.034994433,1.816371757,986.8719477,18.25878407,14.36201078,14.36201078,12.50804039,8.362720923,8.362720923,6.325869371,6.325869371,4.294689165,4.294689165,2.964107564,2.964107564,0.0,9.184952232,0.0,23.87020779,34.88621122,0.0,22.8449756,18.32957771,13.8474744,20.71623754,4.736862954,1.307692308,2.153846154,3.0,0.277777778,-3.16,26,337.229,1131655.339,16.31609965,6.287668271,2.938024631,148.7385559,13.7904429,13.7904429,0.2512637,-0.340037137,2.5522,93.8479,355.373,2,7,0,1,1,1,1,2,3,2,2,6,2,8,3,0,0,0,0,134,15.37044016,29.05201333,5.647177221,0.0,5.907179729,0.0,4.794537184,13.88979146,5.098681808,0.0,0.0,38.11294267,11.76029506,18.78344081,3.945777771,4,13.92181519,17.37221973,0.0,19.91484683,0.0,25.99328162,11.86154501,53.60327924,5.749511833,20.19230769,15.37044016,10.20827783,5.749511833,0.0,33.15396075,0.0,5.817220841,35.8107554,36.65915542,0.0,5.647177221,80.55,21.26457371,0.0,16.9577602,10.21783356,1.514926619,0.512051656,5.905846958,2.914638705,4.045701924,0.0,0,0,0,0,0,3,0,0,0,0,1,1,3,2,0,0,0,0,0,1,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647764808
